ROI name    Roi_1                    Roi_2                    Roi_3                    
ROI area        0.25 cm2                 0.0637 cm2                   0.20 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0             503092  187751   no      508661  104325   no      790349   83061   no    
0             405009  175384   no      405877  111881   no      607379  107338   no    
0             305795  131417   no      308302  119693   no      398680  106935   no    
0             252958   89910   no      206529  107691   no      238873   86986   no    
0             232389   91796   no      187193   71919   no      146637   57762   no    
0             257816  132214   no      194003   75308   no      172601   49641   no    
0             328177  173149   no      257969  129996   no      282397   83058   no    
0             428602  195706   no      369835  148443   no      451701  105881   no    
0             557397  185220   no      466702  170226   no      647110  106651   no    
0             658626  178779   no      568270  162712   no      800589   74537   no    
0             771937  158475   no      657779  158454   no      940294   69048   no    
0             857671  131828   no      728625  177971   no     1048028   68780   no    
0             937307  109218   no      796557  166300   no     1141195   66216   no    
0             988656   95532   no      859623  158256   no     1202147   56104   no    
0            1044679   77576   no      891619  153867   no     1237171   59052   no    
0            1071039   63500   no      929000  170409   no     1240625   63808   no    
0            1102279   70791   no      948894  158469   no     1274475   55245   no    
0            1136544   77041   no      966553  148385   no     1284026   60190   no    
0            1160415   80739   no      972800  166910   no     1316966   60400   no    
0            1200619   69536   no     1011844  161024   no     1349481   55708   no    
0            1217371   65049   no     1018441  153201   no     1362749   59769   no    
0            1233504   75873   no     1049697  182168   no     1372257   58044   no    
0            1252611   72245   no     1068375  187772   no     1399270   54184   no    
0            1273762   80128   no     1061077  202581   no     1418893   60137   no    
0            1301364   69691   no     1089439  177065   no     1412735   49631   no    
0            1301683   64848   no     1107779  199283   no     1421213   57644   no    
0            1327652   68205   no     1119832  187213   no     1391139   51890   no    
0            1355394   64445   no     1119049  192176   no     1408698   53571   no    
0            1348577   67479   no     1121476  191723   no     1443718   50255   no    
0            1371170   68614   no     1124814  215659   no     1478513   66260   no    
0            1384544   72430   no     1166428  188143   no     1497317   61061   no    
0            1408969   74455   no     1165599  189735   no     1532755   64834   no    
0            1435550   63535   no     1209176  173924   no     1547743   54345   no    
0            1421495   63364   no     1204287  201799   no     1559845   64925   no    
0            1449939   69471   no     1217179  214068   no     1585935   58691   no    
0            1454798   67419   no     1231628  194976   no     1610074   65350   no    
0            1464538   72999   no     1212862  203787   no     1592870   55464   no    
0            1469688   76509   no     1231348  203256   no     1608480   61296   no    
0            1485263   74881   no     1228714  186401   no     1627819   52109   no    
0            1482452   64020   no     1277815  208969   no     1650368   60125   no    
0            1488840   68874   no     1254251  194663   no     1651268   72674   no    
0            1494140   76509   no     1265874  208778   no     1662593   56777   no    
0            1516974   74838   no     1298142  211076   no     1667839   65654   no    
0            1513229   67526   no     1283491  220231   no     1657634   66408   no    
0            1528734   75042   no     1270407  209128   no     1664522   49469   no    
0            1535747   80875   no     1275928  221816   no     1687335   55766   no    
0            1538983   81072   no     1311662  202254   no     1671785   57060   no    
0            1546518   74126   no     1287406  217450   no     1692666   56043   no    
0            1542559   81106   no     1298779  211336   no     1702344   56217   no    
0            1563386   78659   no     1282870  206688   no     1704746   62535   no    
0            1556484   79607   no     1292686  225975   no     1717222   65231   no    
0            1559394   77431   no     1295018  223817   no     1702028   54045   no    
0            1553037   75307   no     1287701  223681   no     1720921   68832   no    
0            1556347   71530   no     1316412  209009   no     1721518   73627   no    
0            1570851   77391   no     1297136  198450   no     1721309   48094   no    
