ROI name    Roi_1                    Roi_2                    Roi_3                    
ROI area        0.20 cm2                 0.0703 cm2                   0.64 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0            1299452  178661   no     1287251   71186   no     1570100  128119   no    
0            1298233  169438   no     1295053   64613   no     1569502  126119   no    
0            1289328  175797   no     1280905   65155   no     1559661  129651   no    
0            1274093  182095   no     1294649   53996   no     1549411  127977   no    
0            1272058  180176   no     1255018   79816   no     1527020  132051   no    
0            1260802  170836   no     1250752   74584   no     1513157  135066   no    
0            1272504  178278   no     1206169   71149   no     1543726  149614   no    
0            1254570  184748   no     1224708   69803   no     1503394  136772   no    
0            1231159  168452   no     1209807   71040   no     1468436  146220   no    
0            1221257  174964   no     1242233   54250   no     1479657  139057   no    
0            1218400  174940   no     1188133   61983   no     1456494  137131   no    
0            1205681  174558   no     1175223   58562   no     1431724  136755   no    
0            1190773  174961   no     1155287   45141   no     1406269  136958   no    
0            1168811  170571   no     1147177   59597   no     1401692  136347   no    
0            1151598  162930   no     1099816   71710   no     1387820  121659   no    
0            1154041  175677   no     1058751   60305   no     1389806  126592   no    
0            1128484  166762   no     1027169   60379   no     1371709  114667   no    
0            1114076  156156   no      996660   57206   no     1353315  114765   no    
0            1117388  157047   no      908727   64323   no     1350300  107936   no    
0            1093220  152023   no      858051   88827   no     1336404  104827   no    
0            1092291  144515   no      751508   97921   no     1323805  111634   no    
0            1094756  143801   no      627945  102768   no     1302228  117606   no    
0            1074901  156283   no      505960  117037   no     1306405  129156   no    
0            1059140  157095   no      383858  129189   no     1271234  144675   no    
0            1047233  145898   no      267373   94453   no     1241410  166251   no    
0            1030714  145381   no      188372   71846   no     1203706  201621   no    
0            1024953  153114   no      169975   61444   no     1160087  243202   no    
0            1007162  162149   no      201020   76737   no     1107591  304252   no    
0             982120  153815   no      308268  105996   no     1044110  353079   no    
0             953728  161472   no      412749  120728   no      961464  410087   no    
0             938593  172241   no      541256  131960   no      893170  455482   no    
0             884738  178694   no      683137  112912   no      812913  465849   no    
0             840480  186770   no      796526  108396   no      761345  459335   no    
0             780072  198015   no      881315   88675   no      724298  441129   no    
0             727875  217193   no      952311   85274   no      702647  409546   no    
0             647211  210855   no     1005147   63865   no      693900  377052   no    
0             558254  213458   no     1041045   79811   no      692287  364780   no    
0             464103  194076   no     1088119   71952   no      704449  352112   no    
0             381378  163802   no     1072480   79301   no      706226  348475   no    
0             298171  117995   no     1136338   77148   no      729553  358249   no    
0             232633   92452   no     1159606   78764   no      759060  358887   no    
0             206012  102131   no     1205365   64181   no      787161  380173   no    
0             225843  126522   no     1185503   77802   no      820877  387269   no    
0             272565  164689   no     1197444   70928   no      842571  397891   no    
0             353323  168068   no     1283919   75949   no      906266  405304   no    
0             463912  168873   no     1242030   72527   no      936848  389803   no    
0             562382  142517   no     1270363   82187   no     1016601  375570   no    
0             652705  128527   no     1283321   61626   no     1076992  353281   no    
0             731343  119938   no     1296269   73693   no     1124255  314006   no    
0             799210  118054   no     1317007   73768   no     1168423  270725   no    
0             859573  119171   no     1350006   74019   no     1218882  227199   no    
0             903863  121245   no     1348291   82263   no     1255312  192560   no    
0             942867  120064   no     1374091   75683   no     1307326  161821   no    
0             958567  120256   no     1382414   76423   no     1334842  140270   no    
0             988196  124629   no     1399338   75177   no     1346160  118188   no    
0            1010356  126275   no     1410496   80887   no     1357868  104658   no    
0            1038246  133789   no     1434225   83566   no     1405958  108110   no    
0            1061940  142959   no     1443940   77177   no     1403311  105483   no    
0            1076093  145325   no     1433996   87114   no     1444630  106972   no    
0            1092721  149230   no     1458429   63402   no     1442624   99617   no    
0            1114373  150276   no     1465817   86537   no     1454412   94750   no    
0            1123752  150533   no     1466369   70354   no     1465964   95756   no    
0            1149120  144330   no     1503061  103848   no     1505034   96616   no    
0            1158454  152811   no     1490962   98688   no     1518340   89508   no    
0            1173903  157191   no     1510888   83847   no     1547917   99460   no    
0            1166117  152203   no     1496251   83267   no     1538403   99041   no    
0            1190710  160120   no     1519031   79881   no     1544001   95127   no    
0            1218927  167576   no     1511982   92110   no     1575989   93322   no    
0            1224747  162793   no     1510459   92186   no     1565296   97344   no    
0            1247491  171641   no     1528098   83939   no     1589386   97655   no    
0            1257296  170183   no     1506215   80955   no     1615840  100666   no    
